date,entry_time,exit_time,direction,outcome,or_high,or_low,breakout_time,breakout_price,retest_price,entry_price,target_price,stop_price,rsi,rel_volume,price_to_vwap,price_to_ema9,or_range_pct,macd,macd_signal,adx,hammer,shooting_star,features
2025-02-13,2025-02-13 10:13:00,,SHORT,-1,529.07,528.9,2025-02-13 10:06:00,528.61,529.02,529.02,526.3749,530.34255,49.67662714190304,1.457061457061457,-0.00015875895854133848,4.340740249109132e-05,0.0321421818869489,-0.02055837503780822,-0.00908930340720988,13.194987889628075,False,False,"[np.float64(-3.7807183364768626e-05), np.float64(0.0037808612801961904), np.float64(-0.000737240075614376), np.float64(0.07377839995459533), np.float64(-3.7814331631635945e-05), np.float64(0.003781576160940442), np.float64(3.780861280189285e-05), np.float64(0.0037808612801961904), np.float64(0.0), np.float64(0.0018900733348436727), np.float64(0.4967662714190304), np.float64(0.48568715235381904), np.float64(-0.02055837503780822), np.float64(-0.00908930340720988), np.float64(0.13194987889628076), 0, 0]"
2025-02-14,2025-02-14 13:46:00,,LONG,-1,537.0,536.73,2025-02-14 13:00:00,537.36,536.08,536.08,538.7604,534.7398000000001,65.55202454922483,3.373795073188147,4.682356228813411e-05,0.0002676569305464227,0.05030462243585821,0.11353042844143602,0.0884914628676268,27.309442521141985,False,False,"[np.float64(-5.597223776998561e-05), np.float64(0.0055975370836780875), np.float64(0.0), np.float64(0.009328532248727501), np.float64(0.0), np.float64(0.020524302640152987), np.float64(-0.00018654976214893537), np.float64(0.027990296697140746), np.float64(0.0), np.float64(0.00932957662382554), np.float64(0.6555202454922483), 1, np.float64(0.11353042844143602), np.float64(0.0884914628676268), np.float64(0.27309442521141986), 0, 0]"
2025-02-14,2025-02-14 09:43:00,,SHORT,1,537.0,536.73,2025-02-14 09:37:00,536.68,536.71,536.71,534.0264500000001,538.051775,49.843117372016195,1.473500291205591,-4.1175103929758095e-05,-0.0001724268877170143,0.05030462243585821,0.07690857046577548,0.10437607078159979,26.046489931126196,False,False,"[np.float64(-9.312894633906055e-05), np.float64(0.009313762014744528), np.float64(0.00020496385182977583), np.float64(0.020496385182979363), np.float64(-9.314629557177767e-05), np.float64(0.009315497261235333), np.float64(5.587840858289894e-05), np.float64(0.005587840858287274), np.float64(0.0), np.float64(0.0), np.float64(0.49843117372016194), np.float64(0.491166763735197), np.float64(0.07690857046577548), np.float64(0.10437607078159979), np.float64(0.26046489931126193), 0, 0]"
2025-02-18,2025-02-18 12:30:00,2025-02-18 13:02:00,LONG,-1,540.56,540.4,2025-02-18 12:25:00,540.65,540.59,540.59,543.29295,539.2385250000001,61.56334740113965,1.292311411992263,3.274307618061911e-05,0.00012149861917953864,0.029607698001474496,0.07060561075729765,0.04900940696496749,19.5216038739471,False,False,"[np.float64(0.00020350020350012876), np.float64(0.020350020350022875), np.float64(5.549594879572517e-05), np.float64(0.005549594879568743), np.float64(-5.5489789878571116e-05), np.float64(0.005549286916626166), np.float64(-0.00012947617638348063), np.float64(0.012949294263450864), np.float64(-7.399596721990864e-05), np.float64(0.007400144302828207), np.float64(0.6156334740113966), np.float64(0.43077047066408763), np.float64(0.07060561075729765), np.float64(0.04900940696496749), np.float64(0.195216038739471), 0, 0]"
2025-02-18,2025-02-18 09:48:00,,SHORT,-1,540.56,540.4,2025-02-18 09:36:00,540.37,540.27,540.27,537.5686499999999,541.620675,45.3740145821391,1.6206371282866414,-1.5917713564794767e-05,-9.224806946439568e-05,0.029607698001474496,-0.005276731623439446,0.03940696619238433,18.10221412205394,False,False,"[np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.00018512347735955004), np.float64(0.022214817283128692), np.float64(0.0001295744405158672), np.float64(0.012957444051595865), np.float64(0.453740145821391), np.float64(0.5402123760955472), np.float64(-0.005276731623439446), np.float64(0.03940696619238433), np.float64(0.1810221412205394), 0, 0]"
2025-02-19,2025-02-19 13:01:00,,LONG,-1,540.0,539.83,2025-02-19 13:00:00,540.16,539.1199,539.1199,541.8154995,537.7721002500001,37.97751534888121,1.8797148412184057,-0.00040308727024818136,-0.00040836380212350143,0.03149139543929738,-0.03945528379119878,0.03573386799809651,22.348821647098838,False,False,"[np.float64(0.0), np.float64(0.0), np.float64(-5.744772720106539e-05), np.float64(0.005745102763199664), np.float64(-0.00022239107470489738), np.float64(0.029660938397953744), np.float64(-0.0005375945424886952), np.float64(0.05378837058333995), np.float64(-0.000926784059314234), np.float64(0.28589724000273825), np.float64(0.37977515348881213), np.float64(0.6265716137394686), np.float64(-0.03945528379119878), np.float64(0.03573386799809651), np.float64(0.22348821647098838), 0, 0]"
2025-02-19,2025-02-19 09:51:00,,SHORT,1,540.0,539.83,2025-02-19 09:48:00,539.75,539.73,539.73,537.03135,541.079325,36.84310709334145,1.5516001438331535,1.704585037298756e-05,-0.00021462019873508265,0.03149139543929738,-0.03609371040101905,-0.012731550301506125,14.545433036767609,True,False,"[np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.36843107093341454), np.float64(0.5172000479443845), np.float64(-0.03609371040101905), np.float64(-0.012731550301506125), np.float64(0.14545433036767608), 1, 0]"
2025-02-20,2025-02-20 09:56:00,,LONG,1,538.28,538.09,2025-02-20 09:55:00,538.4,538.49,538.49,541.1824499999999,537.143775,62.95370252146927,2.724124663332051,-9.099436224957458e-06,0.00040829151658883234,0.03531007823968869,-0.002149405069644672,-0.049257668236663193,19.317267892167287,False,False,"[np.float64(1.8584597085924415e-05), np.float64(0.0018584597085918272), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(9.290054068111786e-05), np.float64(0.009290054068106226), np.float64(9.287638153598898e-05), np.float64(0.009287638153609086), np.float64(0.6295370252146927), np.float64(0.9080415544440169), np.float64(-0.002149405069644672), np.float64(-0.049257668236663193), np.float64(0.19317267892167286), 0, 0]"
2025-02-20,2025-02-20 10:03:00,,SHORT,1,538.28,538.09,2025-02-20 09:35:00,538.05,538.79,538.79,536.09605,540.1369749999999,72.31760308129343,2.273623188405797,-3.897607258940283e-06,0.0004189185591811917,0.03531007823968869,0.11362742639846601,0.03679821962226485,25.829331494200662,False,False,"[np.float64(1.857079185851873e-05), np.float64(0.003714227347852584), np.float64(-3.713606654776047e-05), np.float64(0.003713744568645191), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.00022277089869504607), np.float64(0.025990903183883106), np.float64(0.7231760308129342), np.float64(0.7578743961352656), np.float64(0.11362742639846601), np.float64(0.03679821962226485), np.float64(0.25829331494200664), 0, 0]"
2025-02-21,2025-02-21 10:16:00,,LONG,-1,537.8,537.65,2025-02-21 09:36:00,537.84,538.12,538.12,540.8105999999999,536.7747,67.95667321373125,2.1703357794084948,9.292471239796818e-05,0.00045543266472258814,0.027899190923458994,0.04595275073313587,0.04532651649564812,19.106760393360112,False,False,"[np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.6795667321373124), np.float64(0.7234452598028316), np.float64(0.04595275073313587), np.float64(0.04532651649564812), np.float64(0.19106760393360112), 0, 0]"
2025-02-21,2025-02-21 11:51:00,,SHORT,-1,537.8,537.65,2025-02-21 11:44:00,537.62,537.81,537.81,535.12095,539.1545249999999,46.27558671153844,1.4285714285714284,-1.76639188426142e-05,1.0074624029465795e-05,0.027899190923458994,-0.037867159703750985,-0.033981155904830966,13.845986034769771,False,False,"[np.float64(7.438954083038851e-05), np.float64(0.007438954083049156), np.float64(0.00011158846175285397), np.float64(0.011158846175295323), np.float64(0.00018598422853743912), np.float64(0.018598422853746233), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.46275586711538436), np.float64(0.4761904761904761), np.float64(-0.037867159703750985), np.float64(-0.033981155904830966), np.float64(0.13845986034769772), 0, 0]"
2025-02-24,2025-02-24 09:41:00,,SHORT,1,529.31,529.0,2025-02-24 09:35:00,528.94,528.71,528.71,526.06645,530.031775,42.66204732800992,3.8731695702210405,-0.0001297329354855714,-0.000430912248132298,0.05860113421549063,0.08247061904785369,0.19606284422498738,34.47491791210091,False,False,"[np.float64(0.0), np.float64(0.0), np.float64(7.561293737357033e-05), np.float64(0.007561293737351585), np.float64(0.0), np.float64(0.0), np.float64(-9.452689290112559e-05), np.float64(0.009453582907935), np.float64(-5.673007828765897e-05), np.float64(0.005673329677203882), np.float64(0.42662047328009917), 1, np.float64(0.08247061904785369), np.float64(0.19606284422498738), np.float64(0.3447491791210091), 0, 0]"
2025-02-25,2025-02-25 10:16:00,,LONG,-1,518.63,518.21,2025-02-25 09:36:00,518.64,517.86,517.86,520.4493,516.5653500000001,51.88377209889493,5.396901760800539,0.0001471656703047053,0.00015618162538522107,0.08104822369308949,-0.040285131603013724,-0.11946605093684495,22.864095179039136,True,False,"[np.float64(-1.9309865410210847e-05), np.float64(0.0019310238288322915), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0005022116629000983), np.float64(0.050221166290006156), np.float64(-0.00027030157933372045), np.float64(0.027037466203186568), np.float64(0.5188377209889493), 1, np.float64(-0.040285131603013724), np.float64(-0.11946605093684495), np.float64(0.22864095179039137), 1, 0]"
2025-02-25,2025-02-25 09:46:00,,SHORT,-1,518.63,518.21,2025-02-25 09:41:00,518.02,517.64,517.64,515.0518,518.9341,27.747827356793465,2.1620975454255658,-0.00011493153846964255,-0.0007378372798564348,0.08104822369308949,-0.24150274106796132,-0.18494058031467364,29.014031075193337,False,False,"[np.float64(0.0), np.float64(0.0), np.float64(-0.0001929756850637121), np.float64(0.019301293186647892), np.float64(0.0), np.float64(0.0), np.float64(-1.9306137421071234e-05), np.float64(0.0019306510155206779), np.float64(0.0), np.float64(0.0), np.float64(0.27747827356793464), np.float64(0.7206991818085219), np.float64(-0.24150274106796132), np.float64(-0.18494058031467364), np.float64(0.29014031075193336), 0, 0]"
2025-02-26,2025-02-26 10:17:00,,LONG,1,517.52,517.38,2025-02-26 10:05:00,517.62,517.39,517.39,519.9769499999999,516.096525,50.24913367264921,2.9838924190926557,0.00030392504110343666,-2.9365388721780405e-05,0.027059414743512766,0.023132734561272628,0.04768851001737144,20.82220659500557,False,False,"[np.float64(-7.729468599027012e-05), np.float64(0.013528138528126222), np.float64(0.0), np.float64(0.0), np.float64(-9.663703131035373e-05), np.float64(0.009664637092868371), np.float64(0.0), np.float64(0.009665571235273191), np.float64(-9.665197556651961e-05), np.float64(0.013532584530332327), np.float64(0.502491336726492), np.float64(0.9946308063642185), np.float64(0.023132734561272628), np.float64(0.04768851001737144), np.float64(0.2082220659500557), 0, 0]"
2025-02-26,2025-02-26 09:37:00,,SHORT,-1,517.52,517.38,2025-02-26 09:36:00,517.3,517.41,517.41,514.82295,518.7035249999999,55.26668342936971,1.2766822524903436,1.372238153263261e-05,-8.268668722188899e-05,0.027059414743512766,0.13609644690768619,0.20116218876896114,35.36747275448807,False,False,"[np.float64(0.00027063076298561306), np.float64(0.028996713705797594), 0, 0, 0, 0, 0, 0, 0, 0, np.float64(0.5526668342936971), np.float64(0.4255607508301145), np.float64(0.13609644690768619), np.float64(0.20116218876896114), np.float64(0.3536747275448807), 0, 0]"
2025-02-27,2025-02-27 10:12:00,,LONG,-1,517.88,517.64,2025-02-27 09:40:00,517.96,517.66,517.66,520.2482999999999,516.36585,54.28679699706898,1.7062043795620436,1.2363480134114369e-05,0.00010774968945526098,0.046364268603664535,0.0372088436984086,0.061180643981947995,22.763489416758095,False,False,"[np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0019324044909062794), np.float64(5.796765404908477e-05), np.float64(0.005796765404898792), np.float64(0.0), np.float64(0.0), np.float64(-5.7958694770099406e-05), np.float64(0.005796205417514725), np.float64(0.5428679699706899), np.float64(0.5687347931873479), np.float64(0.0372088436984086), np.float64(0.061180643981947995), np.float64(0.22763489416758095), 0, 0]"
2025-02-27,2025-02-27 09:39:00,,SHORT,-1,517.88,517.64,2025-02-27 09:36:00,517.62,517.74,517.74,515.1513,519.03435,65.5518291029955,1.4795918367346939,3.0325020479171627e-05,0.0001235840726403481,0.046364268603664535,0.34008179083389223,0.43209740798390406,46.29871462114276,True,False,"[np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.000173872725165225), np.float64(0.01738727251652406), 0, 0, 0, 0, np.float64(0.655518291029955), np.float64(0.4931972789115646), np.float64(0.34008179083389223), np.float64(0.43209740798390406), np.float64(0.46298714621142756), 1, 0]"
2025-02-28,2025-02-28 15:14:00,2025-02-28 15:16:00,LONG,-1,502.3,501.91,2025-02-28 13:00:00,502.3796,502.61,502.61,505.12305,501.35347500000006,63.61254897312023,1.61777313470354,0.0019025004405412993,0.001960620047104289,0.07770317387579175,0.5613118996403728,0.37153618161278656,19.2719585064861,False,False,"[np.float64(0.0006301271431707889), np.float64(0.1217656923814051), np.float64(0.001071172105641116), np.float64(0.17564519670265974), np.float64(-0.0006973917548369624), np.float64(0.19353551476457048), np.float64(-9.971481562731643e-05), np.float64(0.14310234711799147), np.float64(0.0019146390107698252), np.float64(0.23943971107607967), np.float64(0.6361254897312023), np.float64(0.5392577115678466), np.float64(0.5613118996403728), np.float64(0.37153618161278656), np.float64(0.192719585064861), 0, 0]"
2025-02-28,2025-02-28 09:45:00,,SHORT,-1,502.3,501.91,2025-02-28 09:38:00,501.81,501.8,501.8,499.291,503.05449999999996,44.923099993464696,1.5324947589098532,-0.00010521013332986939,-0.0003069649447567935,0.07770317387579175,-0.0038410098238728096,0.04231191355677436,14.056331976231377,False,False,"[np.float64(-7.97050911627295e-05), np.float64(0.02590621948546172), np.float64(0.0002390866888484222), np.float64(0.029885836106070266), np.float64(1.992786114257683e-05), np.float64(0.013951170901842187), np.float64(0.0001793150166364832), np.float64(0.021917153161053946), np.float64(0.0), np.float64(0.0), np.float64(0.44923099993464694), np.float64(0.5108315863032844), np.float64(-0.0038410098238728096), np.float64(0.04231191355677436), np.float64(0.14056331976231376), 0, 0]"
2025-03-03,2025-03-03 09:45:00,,LONG,-1,509.93,509.53,2025-03-03 09:41:00,509.99,510.06,510.06,512.6102999999999,508.78485,68.8719588136443,2.050905081319489,0.00023885247271149268,0.00036661891181766215,0.07850371911369972,0.2133969190799121,0.22874099474988047,32.968390540519216,False,False,"[np.float64(-0.00017652596893136252), np.float64(0.019617459538994162), np.float64(7.8443677439477e-05), np.float64(0.013727643551928376), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.688719588136443), np.float64(0.6836350271064964), np.float64(0.2133969190799121), np.float64(0.22874099474988047), np.float64(0.32968390540519216), 0, 0]"
2025-03-03,2025-03-03 14:43:00,2025-03-03 14:56:00,SHORT,1,509.93,509.53,2025-03-03 13:00:00,507.64,509.15,509.15,506.60425,510.422875,29.202518082710753,1.300453185056702,0.00010096276045534758,-0.0018376728331327419,0.07850371911369972,-0.6388759959999675,-0.37685761182658484,36.00248712344353,False,False,"[np.float64(-0.001819925246081322), np.float64(0.278578855472497), np.float64(-0.000705813155573054), np.float64(0.16098949641700072), np.float64(-0.00043160951110421397), np.float64(0.1767270156698021), np.float64(0.0008049385265247455), np.float64(0.17088980553918767), np.float64(-0.0011021725743378674), np.float64(0.12173571568820038), np.float64(0.29202518082710754), np.float64(0.4334843950189007), np.float64(-0.6388759959999675), np.float64(-0.37685761182658484), np.float64(0.3600248712344353), 0, 0]"
2025-03-04,2025-03-04 18:57:00,2025-03-04 19:23:00,LONG,1,498.92,498.25,2025-03-04 13:00:00,500.12,498.27,498.27,500.76134999999994,497.02432500000003,70.11820940366184,2.068454151440469,0.0010555614264826652,0.0012478614911848318,0.1344706472654322,0.5277601823265741,0.41569502499397126,23.831470245974458,False,False,"[np.float64(0.0007848345810190782), np.float64(0.12376611223473483), np.float64(0.000321730912308249), np.float64(0.1142553687954072), np.float64(8.44273713538346e-05), np.float64(0.08848489723685753), np.float64(0.0006834033486764479), np.float64(0.11659697651977807), np.float64(0.000994245427977436), np.float64(0.11047504268353009), np.float64(0.7011820940366184), np.float64(0.689484717146823), np.float64(0.5277601823265741), np.float64(0.41569502499397126), np.float64(0.2383147024597446), 0, 0]"
2025-03-04,2025-03-04 09:40:00,,SHORT,-1,498.92,498.25,2025-03-04 09:38:00,498.17,498.0,498.0,495.51,499.24499999999995,35.875883895326936,2.8863535338568678,-0.00029208333709729306,-0.0007862909475052637,0.1344706472654322,-0.14323520841139725,-0.09065387628125154,21.805092936988753,False,False,"[np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0003211174888613222), np.float64(0.06624244735732462), np.float64(2.0064205457526185e-05), np.float64(0.002006420545755969), 0, 0, np.float64(0.3587588389532694), np.float64(0.9621178446189559), np.float64(-0.14323520841139725), np.float64(-0.09065387628125154), np.float64(0.21805092936988754), 0, 0]"
2025-03-05,2025-03-05 09:37:00,,LONG,-1,500.89,500.39,2025-03-05 09:36:00,501.0,500.6,500.6,503.10299999999995,499.34850000000006,65.1049421987877,1.4814814814814814,-1.298425010454185e-05,4.0669660339220925e-05,0.09992206079258178,0.3413965708462001,0.34641815076721044,41.095879771411475,False,True,"[np.float64(-5.9895781340579823e-05), np.float64(0.007986582541334651), np.float64(-0.0007385229540918248), np.float64(0.07390687733455936), 0, 0, 0, 0, 0, 0, np.float64(0.651049421987877), np.float64(0.49382716049382713), np.float64(0.3413965708462001), np.float64(0.34641815076721044), np.float64(0.41095879771411475), 0, 1]"
2025-03-05,2025-03-05 10:12:00,,SHORT,1,500.89,500.39,2025-03-05 10:11:00,500.2,499.89,499.89,497.39054999999996,501.13972499999994,29.60503613528816,1.8124267291910903,-7.221067273754933e-05,-0.0011412132269964514,0.09992206079258178,-0.08667636538734769,0.015472095776090041,21.615772475309267,False,False,"[np.float64(0.0), np.float64(0.0), np.float64(0.000179716048643197), np.float64(0.019968848596194484), np.float64(-7.987379939700112e-05), np.float64(0.02596157686623706), np.float64(-0.00023970276856699613), np.float64(0.03596475454055162), np.float64(-0.0003197697657687515), np.float64(0.03198720511795782), np.float64(0.2960503613528816), np.float64(0.6041422430636968), np.float64(-0.08667636538734769), np.float64(0.015472095776090041), np.float64(0.21615772475309267), 0, 0]"
2025-03-06,2025-03-06 09:40:00,2025-03-06 10:01:00,LONG,-1,496.39,495.31,2025-03-06 09:38:00,496.4,496.59,496.59,499.07294999999993,495.348525,48.335312935302575,1.8402375799063773,0.00018690941258059368,0.0005449123031082692,0.21804526458177384,-0.3225045088000229,-0.4768053274046554,45.22804100139829,False,False,"[np.float64(0.0), np.float64(0.0040301454882484605), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(-6.04375679922331e-05), np.float64(0.014102951546286527), np.float64(0.48335312935302577), np.float64(0.6134125266354591), np.float64(-0.3225045088000229), np.float64(-0.4768053274046554), np.float64(0.4522804100139829), 0, 0]"
2025-03-06,2025-03-06 10:34:00,,SHORT,1,496.39,495.31,2025-03-06 10:01:00,495.0,496.2,496.2,493.719,497.4405,45.123299585208336,1.9806020462475604,-5.441324684496429e-06,-0.0003701123156338859,0.21804526458177384,0.05225661936958659,0.09803114144025807,12.221326851595846,False,False,"[np.float64(-0.0002617801047120061), np.float64(0.02618486514794357), np.float64(-0.00014099826773550372), np.float64(0.02417454018010124), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(-0.00012088487730188557), np.float64(0.012089949222213726), np.float64(0.4512329958520834), np.float64(0.6602006820825201), np.float64(0.05225661936958659), np.float64(0.09803114144025807), np.float64(0.12221326851595846), 0, 0]"
2025-03-07,2025-03-07 13:31:00,2025-03-07 13:33:00,LONG,-1,491.47,491.16,2025-03-07 13:30:00,492.6,492.46,492.46,494.92229999999995,491.22885,86.38227450528944,2.783088521022772,0.0008509448292246535,0.004766250914274961,0.06311588891603596,0.43550337529785565,0.07222107409581321,25.947945529084716,False,False,"[np.float64(0.0006138484203632721), np.float64(0.09209045328968495), np.float64(-0.00020443208766052212), np.float64(0.038852422141802054), np.float64(0.00020451570680624087), np.float64(0.04704438535488202), np.float64(0.0007975297028690598), np.float64(0.12274959083469024), np.float64(0.006118899007469647), np.float64(0.9695205690040417), np.float64(0.8638227450528945), np.float64(0.9276961736742573), np.float64(0.43550337529785565), np.float64(0.07222107409581321), np.float64(0.25947945529084715), 0, 0]"
2025-03-07,2025-03-07 09:41:00,,SHORT,1,491.47,491.16,2025-03-07 09:38:00,491.06,490.91,490.91,488.45545000000004,492.137275,40.23592211726265,1.2352268394967594,-1.0796159744863587e-05,-0.000445989142867087,0.06311588891603596,-0.031296309353308516,0.02589247959244948,14.228663136931488,False,False,"[np.float64(0.0003664047551195093), np.float64(0.03664047551195025), np.float64(0.0), np.float64(0.0), np.float64(-0.000183243408327316), np.float64(0.018327699262814114), np.float64(-4.0724903278444025e-05), np.float64(0.012217968559094704), np.float64(-4.073236797619284e-05), np.float64(0.01833031222631316), np.float64(0.4023592211726265), np.float64(0.41174227983225314), np.float64(-0.031296309353308516), np.float64(0.02589247959244948), np.float64(0.14228663136931488), 0, 0]"
2025-03-10,2025-03-10 09:43:00,2025-03-10 09:56:00,LONG,-1,486.99,486.74,2025-03-10 09:38:00,487.0,487.4,487.4,489.83699999999993,486.1815,73.24338735157244,2.525762980578676,9.089870088718754e-05,0.0007921806846491464,0.051362123515634635,0.24575775612015605,0.2246326004962405,29.773235745467492,False,False,"[np.float64(-0.00026694045174535663), np.float64(0.03697465182203008), np.float64(-4.107282211351926e-05), np.float64(0.004107450915957819), np.float64(6.160037781577365e-05), np.float64(0.014374011786688266), np.float64(-0.00010266097240474448), np.float64(0.02669897927748361), np.float64(6.160543770650229e-05), np.float64(0.006160543770657887), np.float64(0.7324338735157244), np.float64(0.8419209935262253), np.float64(0.24575775612015605), np.float64(0.2246326004962405), np.float64(0.2977323574546749), 0, 0]"
2025-03-10,2025-03-10 09:54:00,,SHORT,1,486.99,486.74,2025-03-10 09:53:00,486.72,486.24,486.24,483.8088,487.4556,33.40618314826112,2.4103084594678084,-0.00020315056088471284,-0.0015253425198623605,0.051362123515634635,0.07593168694472752,0.2052106949594912,28.656366576388752,False,False,"[np.float64(-0.00016412613093164108), np.float64(0.030783122639967596), np.float64(0.00010259567046255746), np.float64(0.012311480455525244), np.float64(-4.103405826827444e-05), np.float64(0.004103574213135912), np.float64(0.0), np.float64(0.0), np.float64(-0.000349154839902166), np.float64(0.07190992767915144), np.float64(0.3340618314826112), np.float64(0.8034361531559361), np.float64(0.07593168694472752), np.float64(0.2052106949594912), np.float64(0.28656366576388753), 0, 0]"
2025-03-11,2025-03-11 11:44:00,2025-03-11 12:00:00,LONG,-1,475.8,475.31,2025-03-11 11:36:00,476.0,476.02,476.02,478.40009999999995,474.82995,65.74720125865628,1.2407944061893494,8.06753874518229e-05,0.00036799323790770444,0.103090614546298,0.3044609515337129,0.2839934911863942,30.12486282657741,False,False,"[np.float64(-0.00010512594087719318), np.float64(0.02523287844060907), np.float64(0.00048355899419738613), np.float64(0.048355899419733034), np.float64(6.304110279908848e-05), np.float64(0.014710827168806749), np.float64(0.0), np.float64(0.0), np.float64(0.0005464825440864018), np.float64(0.05464825440864092), np.float64(0.6574720125865627), np.float64(0.4135981353964498), np.float64(0.3044609515337129), np.float64(0.2839934911863942), np.float64(0.3012486282657741), 0, 0]"
2025-03-11,2025-03-11 09:42:00,,SHORT,-1,475.8,475.31,2025-03-11 09:41:00,475.18,475.18,475.18,472.8041,476.36795,41.58595075156591,2.9066545537133774,-8.837974672881721e-05,-0.0005546361688533175,0.103090614546298,-0.04725728604040569,-0.0075632965599115205,10.46631364021806,False,False,"[np.float64(-6.305965443320627e-05), np.float64(0.006306363120394686), np.float64(0.0), np.float64(0.0021020326655857113), np.float64(-0.00031525851197988786), np.float64(0.03153579312520427), np.float64(-0.00010514141520345799), np.float64(0.029448265707491716), np.float64(-0.00033660116968903253), np.float64(0.033671450818630454), np.float64(0.4158595075156591), np.float64(0.9688848512377924), np.float64(-0.04725728604040569), np.float64(-0.0075632965599115205), np.float64(0.1046631364021806), 0, 0]"
2025-03-12,2025-03-12 11:02:00,,LONG,1,475.83,475.29,2025-03-12 11:00:00,475.89,476.06,476.06,478.4403,474.86985000000004,65.60375784652805,1.8313975996902827,9.894689828793268e-05,0.0006195007105049832,0.11361484567316031,0.15492533279109466,0.11983617666794712,20.46367504394105,False,False,"[np.float64(0.00021025630243265425), np.float64(0.02102563024325937), np.float64(-0.00012618296529964823), np.float64(0.02734654381757656), np.float64(0.00021029609690459417), np.float64(0.02102960969044893), np.float64(0.0007570500283893278), np.float64(0.0799141973880666), np.float64(-0.00014708045300781958), np.float64(0.01471020888496473), np.float64(0.6560375784652805), np.float64(0.6104658665634276), np.float64(0.15492533279109466), np.float64(0.11983617666794712), np.float64(0.2046367504394105), 0, 0]"
2025-03-12,2025-03-12 09:44:00,,SHORT,-1,475.83,475.29,2025-03-12 09:42:00,475.12,475.0,475.0,472.625,476.1875,40.80904667794611,1.4536029030585795,-8.883421304461958e-05,-0.0005988889949063436,0.11361484567316031,-0.0035537097049882505,0.06294338333978336,13.994492411700985,False,False,"[np.float64(-0.00033646667928410867), np.float64(0.03365799272145238), np.float64(0.0), np.float64(0.0), np.float64(-0.000126164392203032), np.float64(0.01261803116653746), np.float64(-0.00048385400231409914), np.float64(0.048408823034184666), np.float64(0.0), np.float64(0.0), np.float64(0.4080904667794611), np.float64(0.4845343010195265), np.float64(-0.0035537097049882505), np.float64(0.06294338333978336), np.float64(0.13994492411700984), 0, 0]"
2025-03-13,2025-03-13 09:36:00,,LONG,1,475.65,475.44,2025-03-13 09:35:00,475.77,475.95,475.95,478.32974999999993,474.760125,72.88684981329052,1.8553703779534008,7.774530218762621e-05,0.0005969912591672344,0.04416961130741619,0.3172464061251503,0.33727133490565553,44.27190478156272,False,False,"[np.float64(0.0004415846580871907), np.float64(0.052574024226110364), 0, 0, 0, 0, 0, 0, 0, 0, np.float64(0.7288684981329052), np.float64(0.6184567926511336), np.float64(0.3172464061251503), np.float64(0.33727133490565553), np.float64(0.44271904781562715), 0, 0]"
2025-03-13,2025-03-13 11:36:00,2025-03-13 12:00:00,SHORT,1,475.65,475.44,2025-03-13 11:25:00,475.32,474.98,474.98,472.6051,476.16745,36.15890130667875,2.4286334056399133,-0.00025720781760207867,-0.001064539097330841,0.04416961130741619,-0.18891398541154558,-0.20876110058367048,16.242794138629574,False,False,"[np.float64(0.0006310209919651033), np.float64(0.06310209919650232), np.float64(-0.00012610870570417543), np.float64(0.023123817532060886), np.float64(-4.2053028869393216e-05), np.float64(0.004205479740097527), np.float64(0.0), np.float64(0.0), np.float64(0.00018919487071689112), np.float64(0.018919487071690527), np.float64(0.3615890130667875), np.float64(0.8095444685466378), np.float64(-0.18891398541154558), np.float64(-0.20876110058367048), np.float64(0.16242794138629574), 0, 0]"
